rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
-98.81102,-102.829636,-99.39903,-101.34823,-91.48501,-92.81256,-100.41461,-95.79618,-114.43587,5.0533266,2.95134,2.9637184,-8.055834,-34.951363,1.0
-88.52594,-89.41954,-87.27372,-88.657555,-81.35082,-81.704796,-92.725586,-86.68105,-96.66627,4.9817367,2.6783428,3.204583,-8.055429,-34.95053,0.0
-91.1506,-94.57699,-92.68139,-94.4331,-88.80751,-88.6078,-84.58073,-78.395615,-97.120445,4.4472513,3.8567271,1.6417894,-8.05443,-34.95388,0.0
-90.21805,-81.2532,-99.60819,-90.53187,-107.75345,-99.81648,-96.41644,-106.73121,-95.141045,1.7716742,2.226641,5.8175583,-8.04643,-34.947113,0.0
-114.11894,-115.04983,-113.505135,-114.375275,-113.057274,-113.01138,-91.720345,-91.86894,-113.78875,5.0250335,2.9806266,2.150907,-8.055786,-34.951504,1.0
-75.98958,-87.42853,-81.31849,-90.59299,-94.39667,-91.363525,-91.86568,-109.712555,-88.263985,3.0212882,6.56745,3.1916206,-8.048181,-34.95914,0.0
-82.094086,-95.96969,-89.525925,-98.613976,-98.45503,-89.98487,-88.34362,-98.86188,-86.08582,4.5454917,6.4558845,2.020794,-8.05119,-34.95909,0.0
-109.82147,-114.66506,-109.78251,-110.778725,-96.53854,-91.98305,-91.95389,-84.99764,-114.632645,4.9231653,2.9803817,2.4712572,-8.055786,-34.951504,1.0
-106.50185,-107.24835,-106.323204,-108.67551,-104.72256,-102.276924,-104.01373,-101.48406,-114.53678,5.009427,3.0189314,2.1505845,-8.055424,-34.951595,1.0
-96.07144,-86.45121,-98.523224,-79.882034,-100.965836,-101.61493,-94.296814,-100.55382,-94.58215,2.6518273,1.5433124,5.2268753,-8.0489,-34.9473,0.0
-105.85399,-115.62224,-105.81739,-104.52789,-97.7916,-94.13367,-96.701225,-95.25743,-114.552246,5.0106096,3.0149353,2.0244627,-8.055506,-34.95169,1.0
-105.78066,-109.10116,-107.21684,-109.27664,-98.79524,-95.817245,-100.621994,-97.374664,-114.612236,4.979376,3.023997,2.0003572,-8.055506,-34.95169,1.0
-104.38327,-114.50108,-106.586266,-105.57921,-96.23587,-91.512085,-97.368355,-94.84466,-114.50876,5.0628405,2.9871118,2.121069,-8.055784,-34.95161,1.0
-114.53567,-115.65406,-113.435135,-113.92483,-97.84528,-92.87297,-86.593315,-79.12405,-114.517494,4.8701644,3.0350366,2.8422627,-8.055424,-34.951595,1.0
-105.93103,-116.10677,-106.6561,-102.62355,-98.99335,-96.81049,-98.42309,-95.84312,-114.56675,5.0321274,2.9968247,2.034316,-8.055424,-34.951595,1.0
-106.65297,-108.93802,-106.320244,-108.255,-106.7147,-104.90961,-105.75019,-102.16387,-114.41494,4.9881234,3.0311368,2.0503206,-8.055605,-34.95173,1.0
-105.547585,-115.54965,-105.40706,-104.26403,-98.41601,-94.69905,-97.6349,-96.126884,-114.39405,5.013251,3.0037646,2.0277948,-8.05538,-34.951736,1.0
-101.78326,-106.03479,-103.73576,-105.84826,-96.78368,-95.31589,-101.08168,-97.31826,-114.548965,5.021848,2.9708703,2.4361858,-8.055786,-34.951504,1.0
-101.08884,-113.455185,-102.831566,-112.801315,-97.10073,-99.68672,-97.60012,-99.35429,-114.33967,5.0232177,2.9735293,2.1026607,-8.055786,-34.951504,1.0
-91.40597,-94.281944,-85.68036,-90.86593,-78.46588,-82.55174,-92.123375,-77.680435,-93.90978,6.2572284,3.6007032,2.6384304,-8.05799,-34.951378,0.0
-104.93981,-110.36259,-107.04222,-108.46773,-98.27031,-103.25103,-100.39645,-100.148445,-114.62314,4.9572845,3.0466084,1.9918013,-8.055605,-34.95173,1.0
-111.11596,-113.84052,-110.00277,-112.645256,-110.1197,-111.08422,-96.66581,-96.998146,-113.98634,4.9876266,2.9775114,2.09495,-8.055493,-34.951313,1.0
-86.42034,-91.241165,-88.92642,-64.93977,-82.55381,-92.676254,-91.85209,-90.11229,-95.79183,3.9287224,0.876099,4.0317893,-8.05185,-34.94803,0.0
-83.482285,-94.19855,-87.63968,-96.683014,-95.91196,-96.63868,-87.88118,-92.297,-96.81299,3.3072374,3.58146,2.1758966,-8.05133,-34.953228,0.0
-99.85071,-114.479515,-99.66931,-113.93492,-98.24999,-96.58649,-98.19678,-98.875,-114.41284,5.019167,2.9730942,2.094284,-8.055493,-34.951313,1.0
-108.24693,-106.97702,-106.788925,-108.68863,-97.904,-97.29634,-101.87685,-96.15251,-114.45905,5.0411716,2.9783587,2.0662568,-8.055424,-34.951595,1.0
-99.44387,-103.61332,-99.14218,-102.09451,-87.22025,-87.159256,-98.871254,-93.894356,-114.41782,5.036827,2.9615605,2.8333118,-8.055784,-34.95161,1.0
-102.47216,-114.818855,-96.168465,-114.80119,-94.53644,-95.81833,-98.8245,-96.4795,-114.34915,4.968807,3.0272946,2.8188593,-8.055834,-34.951363,1.0
-100.35758,-113.97411,-101.8496,-113.54013,-107.77104,-103.892914,-104.744354,-97.82492,-113.858826,5.057511,2.9641702,2.1709747,-8.055834,-34.951363,1.0
-87.63533,-93.98644,-85.45136,-97.531494,-96.16604,-90.45693,-92.76329,-99.53296,-82.47323,4.6648917,6.4026504,1.8439635,-8.05139,-34.95847,0.0
-90.57772,-84.383965,-98.64515,-83.78804,-105.04419,-100.2131,-100.36615,-104.892914,-96.15729,2.235134,1.9076366,5.234043,-8.047931,-34.94762,0.0
-80.35979,-92.826454,-85.03727,-96.02479,-102.52154,-94.434265,-86.223076,-100.24931,-97.917274,1.943231,3.0368521,3.6817975,-8.048141,-34.95071,0.0
-103.637955,-112.37293,-101.57585,-112.53798,-105.915054,-100.84533,-101.08687,-102.766815,-114.52202,4.980767,2.9892833,1.9916154,-8.05538,-34.951736,1.0
-103.18505,-110.382805,-106.472496,-109.55737,-93.764824,-96.27524,-97.1303,-98.31338,-114.198265,4.9957113,2.9828176,2.1460137,-8.055684,-34.951332,1.0
-98.270424,-103.41634,-100.81605,-102.53885,-96.24244,-94.94868,-102.74893,-96.19563,-114.81559,4.994671,2.9822588,2.8621547,-8.055786,-34.951504,1.0
-100.106255,-114.62723,-95.24492,-114.79517,-95.9495,-95.12201,-99.04815,-95.46513,-114.18875,4.965536,3.0110583,2.7317872,-8.055684,-34.951332,1.0
-103.14119,-109.4444,-106.56392,-109.643814,-96.7201,-95.2663,-98.92714,-98.60686,-114.303154,4.974488,3.003858,2.0772285,-8.055684,-34.951332,1.0
-103.76605,-112.73567,-106.59771,-107.3051,-94.97443,-98.05035,-97.63698,-97.271774,-114.28919,5.0234165,2.9891753,2.1572948,-8.055834,-34.951363,1.0
-101.20271,-114.63975,-94.37107,-114.63696,-95.99743,-94.23328,-94.10833,-94.08536,-114.46409,4.9306707,3.0457993,1.9897532,-8.05538,-34.951736,1.0
-100.31843,-114.334465,-94.3131,-114.57898,-93.947975,-95.11177,-97.445564,-91.53692,-114.0158,4.978273,3.031376,2.2833862,-8.055605,-34.95173,1.0
-110.406944,-114.60284,-110.382774,-114.080124,-110.84608,-114.13478,-94.5949,-88.36436,-112.3088,4.969183,3.0156083,2.0946546,-8.055784,-34.95161,1.0
-104.21336,-112.00782,-106.5461,-109.125435,-94.93402,-88.544174,-96.073944,-96.96307,-114.276215,5.023179,2.9793262,2.1471431,-8.055834,-34.951363,1.0
-91.164566,-91.02479,-95.688126,-78.85466,-92.83783,-95.20351,-93.49413,-91.5716,-97.029625,3.3196049,1.5597361,5.003043,-8.0505705,-34.94759,0.0
-89.99949,-97.24274,-88.8396,-93.87488,-84.700554,-88.12417,-80.91878,-66.88626,-92.873024,5.5528727,4.9447765,0.82427293,-8.05637,-34.95508,0.0
-103.59985,-109.5662,-106.313484,-109.38543,-92.04282,-97.79458,-97.72332,-96.99004,-114.22242,4.971951,3.0027685,2.1140373,-8.055786,-34.951504,1.0
-102.75205,-116.117256,-98.92276,-112.65467,-99.37774,-96.01355,-95.975395,-98.46796,-114.41115,4.984801,3.0107203,2.0380769,-8.05538,-34.951736,1.0
-106.21297,-116.03522,-106.439064,-103.40892,-98.666,-96.23547,-97.89211,-94.63769,-114.538925,5.026322,2.990146,2.0753746,-8.055605,-34.95173,1.0
-87.29992,-100.7355,-89.07863,-95.063156,-92.91318,-89.44875,-81.3145,-73.44384,-78.3173,5.622245,6.0458117,-0.0076542837,-8.05579,-34.95879,0.0
-118.21682,-90.01943,-69.83842,-109.81489,-88.511604,-84.76618,-73.67573,-110.27972,-76.53077,5.374942,4.701452,2.3779051,-8.05449,-34.95367,0.0
-101.43673,-114.59787,-95.80269,-114.523125,-93.851204,-95.097786,-98.90796,-95.91043,-114.0082,4.9702573,3.0134325,2.8525808,-8.055684,-34.951332,1.0
-102.05338,-114.03898,-99.98074,-114.037834,-96.8835,-98.64587,-98.45038,-98.848785,-114.36445,5.0157604,2.9730916,2.5506546,-8.055834,-34.951363,1.0
-106.069145,-116.32717,-106.299,-102.0748,-98.193665,-95.63278,-97.10526,-95.51492,-114.63323,5.006064,3.0063906,1.9837751,-8.05538,-34.951736,1.0
-89.813995,-89.76162,-94.56103,-84.26228,-100.21517,-100.029785,-95.817696,-95.63191,-95.762405,3.1497676,1.5476158,4.7205744,-8.05004,-34.94762,0.0
-98.75933,-101.71505,-98.43367,-100.85375,-90.86326,-90.85139,-100.16395,-95.50613,-114.40765,5.050949,2.9772801,2.9761834,-8.055784,-34.95161,1.0
-97.96128,-114.14696,-96.79941,-114.90832,-102.34398,-97.0758,-98.45462,-97.56778,-114.62857,5.02679,2.9934955,1.9506769,-8.055506,-34.95169,1.0
-106.67743,-107.80644,-106.976494,-109.123566,-103.14436,-102.01623,-103.09552,-100.274155,-114.59432,5.011228,3.0200598,2.056256,-8.055605,-34.95173,1.0
-103.37273,-110.23495,-106.69903,-109.58669,-105.73849,-105.74531,-103.84431,-101.223114,-114.335106,4.9988585,3.0173426,2.0865798,-8.055786,-34.951504,1.0
-76.93464,-93.41543,-86.96974,-94.21107,-96.56068,-86.84181,-84.616325,-104.09676,-81.83038,4.5810437,6.6273994,2.2840562,-8.05044,-34.95964,0.0
-90.911316,-95.12843,-92.55284,-80.19694,-88.03127,-91.03402,-93.84675,-92.87706,-98.07544,3.712275,2.4985101,2.6121333,-8.052011,-34.95163,0.0
-106.22904,-114.74382,-105.06847,-113.88925,-106.97894,-114.34471,-92.225525,-88.58579,-107.95123,4.9445786,3.0297914,2.0189023,-8.055605,-34.95173,1.0
-99.21173,-114.73945,-97.49758,-115.40067,-102.25341,-96.40194,-98.0529,-99.02609,-114.57656,5.021188,3.025148,1.9750196,-8.05538,-34.951736,1.0
-110.29639,-115.706955,-108.73247,-108.87911,-98.87348,-94.23442,-92.50842,-85.66958,-114.43891,4.9111986,3.007616,2.299647,-8.05538,-34.951736,1.0
-105.61306,-113.06003,-105.719086,-104.346405,-96.84639,-93.14544,-99.0897,-94.259155,-114.543976,5.0223246,2.9962864,2.0341663,-8.05538,-34.951736,1.0
-103.51455,-109.85141,-106.47237,-109.402985,-94.73262,-103.53939,-98.684326,-98.67961,-114.30962,5.0006,3.0026011,2.0813937,-8.055786,-34.951504,1.0
-94.08604,-95.329834,-94.75748,-96.92132,-89.60599,-85.47888,-83.55894,-72.61061,-95.60839,4.9100127,4.1903415,1.7461206,-8.0553,-34.95364,0.0
-99.71831,-114.401955,-99.39698,-115.19548,-102.71995,-98.379036,-99.122375,-99.43051,-114.52241,5.0235243,3.0060961,1.99744,-8.055605,-34.95173,1.0
-82.55192,-86.97087,-89.13898,-89.98418,-100.785904,-94.408714,-94.126595,-103.46073,-97.57917,1.8050505,2.9988468,4.3305974,-8.0481,-34.9507,0.0
-107.03445,-109.30147,-106.430565,-108.7327,-97.27763,-98.10029,-99.96005,-96.950836,-114.35009,4.9794006,2.9993076,2.0154214,-8.055424,-34.951595,1.0
-101.56421,-115.0729,-95.91575,-114.96041,-97.34155,-95.42919,-97.37825,-98.578094,-114.26075,4.9891357,3.0233185,2.1590316,-8.055506,-34.95169,1.0
-90.30506,-89.05202,-90.513016,-87.31541,-76.851494,-77.51066,-87.2709,-85.35207,-95.04958,5.30051,2.7844017,2.7687893,-8.055921,-34.95064,0.0
-100.205315,-114.59806,-94.53749,-114.54308,-96.429405,-95.04872,-95.5945,-92.09709,-114.4506,4.980524,3.0077055,1.9910955,-8.055506,-34.95169,1.0
-105.911156,-113.30338,-106.22884,-111.98372,-106.38034,-109.69683,-102.665474,-98.49764,-112.95214,5.0207806,2.9574618,2.1005342,-8.055684,-34.951332,1.0
-103.75094,-110.485634,-106.18416,-109.3547,-91.04962,-101.26534,-96.492294,-97.66115,-114.227554,5.0044603,2.9964638,2.156727,-8.055834,-34.951363,1.0
-104.68679,-112.90878,-106.92813,-111.5858,-108.974495,-109.460846,-106.40093,-95.49326,-112.78145,5.0403285,2.982483,2.107572,-8.055834,-34.951363,1.0
-106.531265,-108.69441,-107.01488,-107.78777,-100.904655,-103.23134,-102.33281,-100.92375,-114.58394,4.994152,3.0147035,2.0354881,-8.055424,-34.951595,1.0
-102.18687,-108.74448,-107.268814,-109.59881,-94.50077,-94.00665,-98.38174,-97.99105,-114.52261,4.982396,3.0041065,2.1027071,-8.055834,-34.951363,1.0
-94.94257,-92.971855,-100.8304,-80.596275,-89.756966,-77.92711,-85.0583,-89.11512,-97.674286,3.2794344,1.7862381,4.3696146,-8.05239,-34.948387,0.0
-92.94553,-94.33428,-91.90579,-91.822624,-84.50045,-93.304405,-80.39106,-70.65544,-95.27833,5.0661693,4.581324,1.1057194,-8.05551,-34.95507,0.0
-91.54996,-97.219246,-91.7536,-94.08983,-87.24777,-93.496254,-72.11827,-66.631744,-91.38212,5.3340096,4.532236,0.9911595,-8.055619,-34.95478,0.0
-109.525856,-115.37892,-108.728516,-109.09341,-96.14722,-94.06526,-92.99335,-87.71273,-114.41949,4.971072,2.967338,2.4498243,-8.055684,-34.951332,1.0
-111.06913,-112.1619,-113.31535,-113.414696,-111.568405,-111.753136,-91.75537,-69.860535,-113.99067,4.984492,3.0203278,2.1752875,-8.055493,-34.951313,1.0
-98.82487,-99.875374,-98.01983,-97.87604,-90.04426,-87.9402,-100.77211,-95.670006,-114.36969,5.0182743,3.0152633,2.9825482,-8.055424,-34.951595,1.0
-104.95061,-114.35982,-104.89909,-112.582275,-102.58117,-110.349915,-98.402466,-100.24641,-111.87439,4.9986377,2.9847147,2.0438926,-8.055784,-34.95161,1.0
-81.48653,-93.27411,-87.22884,-85.013794,-95.87428,-89.12411,-94.39628,-99.67854,-97.28154,2.319532,2.6379352,3.7839901,-8.04882,-34.95039,0.0
-104.40252,-114.3317,-103.065834,-109.038765,-100.43679,-98.28736,-98.35133,-100.10533,-114.39239,4.9711413,3.0098355,1.9873024,-8.05538,-34.951736,1.0
-89.59036,-97.558945,-88.739174,-94.21016,-87.4956,-90.4337,-77.899185,-67.89379,-91.96817,5.1996675,4.7679367,0.9270003,-8.05556,-34.95497,0.0
-89.321045,-99.41483,-88.352104,-96.66936,-90.71747,-93.28854,-85.18005,-68.15541,-94.063354,5.4189186,4.7108507,0.85570884,-8.05613,-34.95505,0.0
-105.81724,-107.122894,-106.7786,-108.75363,-97.46384,-93.445015,-100.85667,-96.32476,-114.573906,5.0316777,3.0007148,2.0872078,-8.055605,-34.95173,1.0
-103.6899,-114.045586,-104.02474,-110.331726,-97.58347,-92.89642,-97.202545,-98.44602,-114.54315,4.9960694,2.999752,2.1008327,-8.055684,-34.951332,1.0
-98.94856,-102.08203,-98.53315,-100.62784,-92.99681,-91.63311,-100.74953,-97.15345,-114.63401,5.0020986,2.995292,2.8822594,-8.055605,-34.95173,1.0
-104.960304,-108.62206,-107.09197,-108.76504,-103.700905,-102.93549,-103.18318,-100.62267,-114.59587,4.995385,3.0048015,2.108315,-8.055493,-34.951313,1.0
-102.16394,-103.26017,-101.60472,-103.25679,-96.9026,-95.32436,-102.112465,-98.596725,-114.74699,4.988637,2.9941428,2.623879,-8.05538,-34.951736,1.0
-84.440056,-96.39195,-86.913895,-97.67498,-99.68763,-94.302086,-84.00336,-94.27475,-96.08015,3.7582653,4.83282,1.5681031,-8.05172,-34.95522,0.0
-89.20994,-91.44256,-91.01019,-67.55142,-77.05765,-81.53915,-87.144325,-88.854004,-98.07087,4.1531453,1.290923,3.465015,-8.0533,-34.9489,0.0
-106.3793,-109.21407,-106.99793,-108.42582,-97.70379,-99.38456,-100.37478,-97.5594,-114.52537,4.9747486,2.9951952,2.0235288,-8.055424,-34.951595,1.0
-106.28375,-108.881836,-106.87449,-108.52874,-96.51643,-94.12543,-99.9924,-95.721466,-114.51576,4.9756794,3.0120475,2.009378,-8.055605,-34.95173,1.0
-100.876305,-114.83646,-96.23283,-114.91273,-96.41298,-95.33759,-98.09378,-97.98107,-114.41366,5.009074,2.9885848,2.3976276,-8.055493,-34.951313,1.0
-92.409706,-88.13613,-99.37631,-85.980804,-105.0133,-98.11509,-95.412735,-103.3423,-96.74346,2.0409436,2.2322853,5.1667185,-8.04794,-34.94764,0.0
-106.25147,-114.86773,-106.90091,-104.14066,-99.035774,-97.08744,-98.56721,-95.091064,-114.65516,4.9952993,2.9979644,2.0112512,-8.05538,-34.951736,1.0
-97.15828,-109.00146,-97.57415,-93.197,-87.53409,-91.110306,-100.85744,-95.36876,-114.47433,5.080019,3.0456955,2.887607,-8.055506,-34.95169,1.0
-106.12877,-111.12796,-106.616356,-107.05373,-98.156975,-92.48855,-99.30168,-95.49482,-114.69953,4.9643393,3.0155108,1.9751931,-8.05538,-34.951736,1.0
-102.35063,-109.665764,-107.0707,-109.03578,-96.95735,-103.13813,-99.95684,-98.64172,-114.60321,4.9972034,3.0073493,2.1120505,-8.055834,-34.951363,1.0
-116.92191,-115.09899,-115.18718,-115.03511,-102.84398,-98.96204,-84.76166,-79.25157,-114.4323,4.8967237,3.0260546,2.764006,-8.055506,-34.95169,1.0
-105.99027,-115.72213,-106.04232,-103.36982,-97.87445,-94.86241,-97.40895,-95.27727,-114.4047,5.0136204,2.9989915,2.0447388,-8.055506,-34.95169,1.0
-97.960236,-114.14667,-97.19128,-114.42932,-101.22899,-96.741066,-99.31578,-98.431366,-114.35734,5.033443,2.9838047,2.110838,-8.055493,-34.951313,1.0
-104.8234,-115.321365,-98.2085,-114.75883,-98.50735,-96.511375,-98.05052,-100.898834,-114.390114,4.9636784,3.064363,2.5421066,-8.055786,-34.951504,1.0
-107.11692,-108.99317,-105.82208,-107.76036,-98.1545,-100.685936,-100.37936,-100.14729,-114.20813,4.965004,3.0071635,2.034918,-8.055506,-34.95169,1.0
-99.80148,-101.24216,-98.518776,-99.91412,-89.76797,-91.031425,-100.318275,-95.03748,-114.44261,5.027523,2.982304,2.897956,-8.055605,-34.95173,1.0
-99.26411,-99.81728,-98.03804,-99.110176,-90.434074,-88.83907,-99.74461,-96.10966,-114.034096,5.0951805,2.9815595,3.0766206,-8.055786,-34.951504,1.0
-99.77681,-114.417274,-97.29574,-114.96122,-101.42364,-96.65441,-99.64535,-98.87212,-114.37986,5.0143414,3.0032098,2.5664408,-8.055684,-34.951332,1.0
-101.74143,-114.765366,-96.81936,-115.09881,-97.242744,-95.98839,-98.311195,-98.48118,-114.33662,4.994884,3.0087144,2.4398878,-8.055784,-34.95161,1.0
-89.7207,-97.05774,-89.69588,-95.31972,-91.740585,-94.10354,-86.17997,-73.26912,-95.7839,5.0303707,4.104475,1.2398577,-8.05559,-34.954292,0.0
-94.10038,-96.05189,-91.24344,-93.21036,-87.1191,-98.5944,-77.26841,-68.33553,-90.937386,5.4973373,4.9777684,1.1663065,-8.05613,-34.95505,0.0
-82.831566,-92.50811,-86.87661,-70.964745,-84.16628,-84.04788,-93.93451,-95.37359,-95.50703,3.5508533,2.1086292,2.960614,-8.05204,-34.95037,0.0
-104.792625,-114.909256,-103.54359,-113.27594,-103.66791,-114.21004,-96.662315,-93.12622,-107.05422,5.0256257,2.9638386,2.1041813,-8.055834,-34.951363,1.0
-95.86963,-93.72042,-85.979195,-94.61386,-74.41167,-76.42896,-87.93742,-84.40436,-94.06013,6.5184827,3.5080018,3.6003823,-8.0582695,-34.950428,0.0
-86.14803,-98.990685,-91.47302,-97.480225,-98.777596,-89.02217,-78.205536,-80.20858,-93.66987,4.355558,4.860828,0.85863155,-8.05435,-34.95598,0.0
-93.01459,-93.35911,-92.0,-91.52601,-94.663025,-95.0539,-93.18469,-93.44364,-97.725464,3.5022347,3.2545922,2.3092422,-8.05194,-34.952858,0.0
-85.47206,-89.570984,-87.71818,-65.43488,-73.39522,-81.80339,-88.37566,-88.92147,-97.613556,4.3741236,1.0760434,3.6290693,-8.0533,-34.9489,0.0
-106.28833,-115.408745,-106.13801,-104.112236,-98.6602,-95.8028,-97.77214,-95.44717,-114.46284,4.999421,3.0037994,1.9807869,-8.055506,-34.95169,1.0
-114.936966,-114.94811,-113.81368,-115.30568,-98.08038,-94.392876,-85.310074,-79.97495,-114.34948,4.884892,3.0332425,2.8813314,-8.05538,-34.951736,1.0
-102.781395,-109.64792,-107.31106,-109.3827,-103.664795,-101.549484,-102.29918,-100.26962,-114.63124,4.9738693,3.0171924,2.0576868,-8.055684,-34.951332,1.0
-99.07399,-114.63413,-94.70123,-115.03292,-97.845894,-95.62926,-97.74892,-95.273994,-114.47545,4.9878044,3.0264668,2.0114162,-8.05538,-34.951736,1.0
-103.23453,-109.94408,-106.52017,-108.634224,-106.936195,-105.82548,-106.85429,-99.98738,-114.32547,4.9972854,3.0109086,2.0972252,-8.055684,-34.951332,1.0
-90.84284,-90.75264,-86.199265,-89.93142,-74.52156,-79.85671,-87.97191,-81.25649,-93.40735,6.2630653,3.2472248,2.7672315,-8.058209,-34.95063,0.0
-102.42688,-115.25845,-97.38583,-114.281845,-98.45818,-94.30579,-94.191795,-97.15433,-114.375206,4.9655843,2.9995906,1.9901248,-8.05538,-34.951736,1.0
-88.822815,-91.350365,-86.498375,-87.615875,-84.42929,-88.8258,-98.14203,-81.78302,-94.87055,5.234939,2.7847564,2.8223903,-8.05565,-34.95061,0.0
-86.601,-100.522316,-91.47169,-96.89759,-91.647224,-86.30914,-79.74935,-77.29238,-84.008125,5.427739,5.7882714,0.2993972,-8.0553,-34.95792,0.0
-91.38279,-91.62908,-89.1196,-66.71687,-82.80458,-94.745155,-90.71301,-92.050514,-97.35757,3.957488,0.8900889,4.5743747,-8.05192,-34.94748,0.0
-107.61646,-113.465904,-108.13814,-107.70061,-102.91262,-102.538025,-98.47808,-98.44598,-114.45136,4.996247,3.018871,2.015013,-8.055605,-34.95173,1.0
-82.37807,-93.13231,-87.67556,-89.17024,-99.47415,-90.09461,-91.49785,-98.52,-97.35677,2.1881137,2.6210322,3.788437,-8.049,-34.95035,0.0
-90.96324,-95.54265,-91.41062,-92.99744,-86.81372,-90.58027,-78.813614,-70.91179,-94.858315,5.0137367,4.623171,1.0038275,-8.0555,-34.95515,0.0
-105.15475,-116.58871,-105.81852,-102.523575,-98.66275,-93.43264,-96.82385,-96.90054,-114.63816,5.053313,3.0157936,2.0773268,-8.055424,-34.951595,1.0
-102.55354,-110.79288,-105.44293,-109.86404,-100.07316,-104.07141,-101.00623,-100.40946,-114.493,4.9904633,3.0192075,2.0656965,-8.055786,-34.951504,1.0
-112.72849,-114.22983,-112.1003,-113.245155,-111.51136,-111.257965,-94.842186,-94.49593,-114.206955,5.013664,2.9762347,2.127124,-8.055493,-34.951313,1.0
-94.779045,-86.21575,-83.43509,-82.54233,-64.22875,-63.61077,-73.024155,-85.29351,-91.033585,7.1583347,2.0995488,5.5251575,-8.059549,-34.946167,0.0
-103.36761,-109.88403,-106.71071,-109.08799,-103.44304,-105.271095,-102.94499,-100.65978,-114.36716,5.005253,3.0111477,2.0887718,-8.055786,-34.951504,1.0
-103.33861,-109.92295,-107.12743,-110.03136,-102.62963,-101.071815,-101.88942,-99.5085,-114.53524,4.9933405,3.016823,2.0544393,-8.055786,-34.951504,1.0
-89.36962,-93.64273,-90.340996,-92.16874,-87.01902,-88.42478,-90.990395,-81.90316,-97.60911,4.660001,3.1941807,2.0721169,-8.05515,-34.95267,0.0
-80.39228,-93.60199,-85.17223,-94.798706,-100.775826,-93.19061,-89.480644,-99.56567,-98.77088,2.1725426,2.8083215,3.5546212,-8.04857,-34.9509,0.0
-100.38532,-114.126114,-97.80677,-114.88653,-103.80395,-97.32908,-98.919334,-100.9259,-114.36604,4.998133,2.9983084,1.987316,-8.05538,-34.951736,1.0
-84.32842,-96.46739,-90.10914,-97.92384,-98.95607,-94.462845,-85.61092,-93.22923,-90.071106,4.2460203,5.921538,1.4851646,-8.05166,-34.957798,0.0
-89.97369,-89.62283,-93.879585,-82.39497,-96.511406,-97.49677,-100.38667,-100.23908,-97.668686,2.6492949,2.266774,3.7108676,-8.05001,-34.95048,0.0
-106.12777,-115.70963,-106.05772,-103.83883,-98.83085,-96.69447,-98.046486,-95.638725,-114.43382,5.0184584,2.9898057,2.030973,-8.055424,-34.951595,1.0
-105.43857,-115.48097,-106.36575,-104.61773,-97.151306,-95.1344,-96.90085,-96.12576,-114.3856,5.0468597,2.9820364,2.1190863,-8.055684,-34.951332,1.0
-88.91954,-90.956505,-91.117584,-63.322727,-79.067764,-72.69365,-83.55881,-88.605934,-96.20811,3.9621124,1.1435941,3.9300754,-8.052361,-34.94836,0.0
-82.77804,-95.799225,-89.676605,-97.99163,-97.66703,-88.947174,-81.95356,-96.966125,-83.93763,4.535336,6.4341316,1.4683882,-8.051479,-34.95984,0.0
-80.98576,-88.47634,-87.78917,-86.47939,-99.42565,-92.982315,-96.276886,-100.78219,-96.884056,2.0043025,2.9806569,3.8342323,-8.04855,-34.951187,0.0
-91.30693,-87.76237,-92.39758,-89.08713,-100.53958,-95.14895,-91.57608,-102.38303,-94.7988,1.9897643,3.0918088,3.8294747,-8.04828,-34.95071,0.0
-111.974724,-115.16632,-110.63922,-112.30982,-97.86231,-93.35613,-88.882484,-82.67053,-114.47845,4.872426,3.009959,2.4954224,-8.055506,-34.95169,1.0
-92.04717,-89.46669,-92.93574,-66.16495,-86.88727,-86.49945,-88.16661,-96.838646,-96.25697,3.6434212,0.9982728,4.30504,-8.0517,-34.94782,0.0
-90.61551,-88.304184,-92.00268,-86.05693,-98.24138,-97.10294,-104.49404,-98.93154,-96.83371,3.0022945,2.299504,3.1288764,-8.050711,-34.950558,0.0
-99.195526,-99.879906,-97.7384,-98.121506,-88.71564,-87.344635,-99.96782,-95.749016,-113.975174,5.122604,3.0141127,3.0732884,-8.055786,-34.951504,1.0
-92.20492,-86.39306,-100.539894,-79.09743,-103.45262,-100.184616,-98.89067,-103.31937,-96.0669,2.1273723,1.8354114,5.2624383,-8.04807,-34.9476,0.0
-102.49729,-114.72382,-96.025604,-114.74189,-94.87825,-95.7967,-98.75926,-97.24774,-114.31436,4.9563365,3.016872,2.7287984,-8.055684,-34.951332,1.0
-114.16736,-114.59753,-112.448975,-114.06414,-114.1954,-113.5317,-94.27743,-94.45018,-113.99552,4.9501653,2.9851918,2.0814424,-8.05538,-34.951736,1.0
-106.1792,-115.714424,-105.4893,-104.25307,-98.62819,-95.75129,-97.31779,-96.871956,-114.369194,5.0092783,3.0001101,2.0020142,-8.055506,-34.95169,1.0
-83.94032,-96.26954,-85.4213,-93.00656,-93.174706,-89.034225,-81.582565,-81.284836,-98.133156,3.901306,3.4462304,1.7835689,-8.05285,-34.95346,0.0
-113.59405,-112.83058,-112.45272,-113.292114,-97.32607,-94.30054,-92.33332,-79.73214,-114.94499,4.9079113,2.979271,2.6293762,-8.055605,-34.95173,1.0
