rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon
-100.80652,-111.96251,-100.4681,-111.268326,-104.08167,-112.51305,-85.489975,-92.24262,-102.90641,5.0459385,3.122643,2.07752,-8.055137,-34.951904
-103.26959,-102.906944,-102.176636,-102.63726,-89.3866,-91.322334,-98.962074,-94.42036,-115.418175,5.005936,3.0034776,2.5917435,-8.0555,-34.951466
-108.21289,-105.43263,-106.02816,-107.45085,-95.30293,-98.45755,-99.80799,-95.61035,-115.26333,5.003967,3.0217705,2.1170292,-8.055451,-34.951668
-99.35712,-99.28548,-99.88071,-99.26575,-89.05814,-91.378876,-98.37089,-97.01867,-115.05393,4.997811,2.9962325,2.8909202,-8.055552,-34.95131
-104.886086,-114.5827,-104.2914,-114.93777,-105.865166,-115.13813,-98.89748,-92.19836,-106.18211,5.0539246,3.1364634,1.9444852,-8.055747,-34.951595
-91.23215,-92.8873,-87.63952,-69.24973,-75.81642,-80.303406,-90.60946,-88.16642,-95.74129,5.2584987,2.2286556,4.5036097,-8.055273,-34.948814
-90.5071,-97.97808,-90.28114,-99.515114,-91.272736,-94.42294,-81.37979,-67.51045,-94.13102,5.458482,3.8647509,0.9797209,-8.055801,-34.95409
-95.026245,-92.43267,-96.403755,-94.09158,-84.5637,-82.40533,-94.19462,-90.90863,-105.15294,4.9615207,2.9417465,2.7180405,-8.055559,-34.95135
-106.00239,-104.697266,-104.03481,-105.3943,-91.98253,-95.55742,-99.41747,-95.080635,-115.51773,5.0106144,3.0406983,2.3176062,-8.05544,-34.95156
-103.41918,-111.007965,-104.831604,-111.560555,-104.563614,-102.719925,-102.72493,-100.012764,-114.930595,4.9797,3.041053,1.8541598,-8.055556,-34.951664
-61.558323,-78.043976,-64.447075,-46.316505,-59.17961,-58.67097,-93.580185,-56.39368,-93.769424,5.1947465,4.05651,6.520007,-8.048414,-34.94556
-112.51424,-112.648994,-112.33954,-112.229836,-113.4859,-111.81254,-97.62369,-95.182755,-115.08676,4.9994025,3.088403,1.9838238,-8.055433,-34.95179
-104.5018,-114.49144,-104.68255,-114.67326,-105.2488,-115.15546,-93.69567,-88.30039,-106.40904,5.0005856,3.0654716,1.8623106,-8.05562,-34.951653
-104.74556,-113.196884,-106.19406,-104.83368,-95.42131,-93.9045,-98.50347,-95.94,-115.19475,4.986595,3.0146942,2.081824,-8.055518,-34.951584
-104.28798,-109.70375,-107.69751,-109.69806,-92.71755,-98.551285,-98.09694,-97.11536,-115.01611,4.9863653,3.0363858,1.9845442,-8.0556755,-34.95157
-106.06521,-109.10114,-107.97861,-109.461784,-107.90858,-106.230354,-105.03871,-102.225876,-114.82727,5.0289154,3.0547407,2.01234,-8.055578,-34.95162
-82.13895,-93.38303,-81.72202,-85.3221,-91.70089,-91.94267,-90.85427,-94.5115,-96.91487,2.8818526,3.8367877,2.3920898,-8.051083,-34.953465
-99.0128,-101.66603,-98.88256,-98.816864,-85.805016,-87.999825,-99.82521,-97.31908,-115.178375,4.987232,3.0278683,2.866031,-8.055489,-34.951366
-113.34917,-114.20277,-113.67971,-114.82859,-113.599625,-113.30971,-88.259735,-83.88542,-114.038376,4.8852096,3.0741208,1.8838451,-8.0554085,-34.951912
-105.0917,-114.48451,-104.723526,-114.308,-105.026535,-111.89217,-101.64657,-95.29067,-110.63947,4.9609146,3.0626912,2.0581849,-8.055688,-34.95166
-101.36375,-99.73674,-100.72386,-101.0595,-91.9087,-93.32942,-100.10391,-97.644646,-115.32411,5.0374026,3.0244973,2.7778819,-8.055458,-34.951393
-92.647644,-91.907684,-88.58248,-63.85531,-72.23674,-76.23655,-88.40235,-96.67883,-97.637794,4.808436,1.5906801,4.0931706,-8.054099,-34.94848
-105.14878,-114.480736,-104.91008,-114.45587,-103.45104,-112.822,-96.83604,-90.97356,-110.54372,4.9277134,3.0306954,2.064003,-8.055712,-34.951668
-99.14815,-105.588974,-99.36691,-98.55414,-89.05471,-90.365326,-99.40819,-95.01589,-115.64048,4.9863286,2.9742126,2.9062314,-8.055507,-34.951286
-89.78876,-92.729355,-86.27261,-92.806114,-80.845116,-83.94676,-81.46014,-81.6427,-90.40678,6.0368876,3.7120364,1.7600561,-8.057862,-34.952717
-98.18601,-96.79649,-99.15189,-99.78557,-91.66536,-91.88389,-98.046005,-100.70847,-115.236015,5.0350366,3.0218773,3.0607748,-8.055618,-34.95112
-87.41563,-101.98711,-88.16331,-102.77018,-102.80017,-94.5361,-92.08273,-99.49105,-90.6727,5.1696844,5.149845,0.620409,-8.054359,-34.95722
-102.09809,-114.433754,-97.68394,-114.46925,-95.58952,-98.049034,-99.31462,-90.67835,-114.974915,4.959349,3.0030103,2.5765207,-8.055527,-34.95159
-99.37576,-98.35866,-98.789185,-98.24739,-88.46661,-89.06797,-99.35291,-96.60698,-115.50968,5.00413,3.033419,3.0385318,-8.055469,-34.951244
-99.583206,-101.00259,-100.901,-101.49026,-88.33024,-82.56348,-98.32029,-95.61619,-115.439125,5.0497274,3.1161952,2.9169543,-8.055659,-34.95134
-104.174904,-102.42958,-102.42139,-103.63697,-91.687325,-94.198975,-99.86816,-95.57627,-115.42658,5.01805,3.0136766,2.5472114,-8.055435,-34.95149
-99.96735,-98.61242,-98.57986,-96.02617,-83.56133,-82.845406,-99.75216,-97.70652,-114.99518,5.052901,3.1170537,3.045134,-8.055614,-34.951244
-105.49683,-109.4684,-107.91399,-110.269905,-100.88336,-103.94607,-100.64767,-99.98209,-115.13796,5.00812,3.0499785,1.9344596,-8.055617,-34.95159
-99.56222,-98.34945,-100.59919,-100.86816,-92.43444,-93.21853,-98.86875,-99.85849,-115.27352,5.0096593,3.0084138,2.8987389,-8.055571,-34.95124
-99.19607,-100.82651,-100.01024,-99.956215,-86.95732,-87.40162,-98.3634,-95.414505,-115.28401,5.0027385,3.0057073,2.7659907,-8.055626,-34.951374
-95.7675,-89.52418,-90.94359,-85.79421,-75.2966,-79.059814,-87.468445,-91.57372,-97.661804,5.5428786,2.2575042,3.591779,-8.056688,-34.949333
-91.25,-96.26197,-93.243515,-96.82935,-89.07128,-92.23118,-84.15522,-70.69411,-96.30109,5.395117,3.9033494,1.1915554,-8.055959,-34.954052
-103.36354,-106.511986,-105.26665,-105.33561,-89.46545,-91.43059,-97.71518,-95.77836,-115.196526,5.0048404,3.0506806,2.199711,-8.055604,-34.951557
-107.32615,-113.2378,-109.16104,-108.52144,-100.26833,-97.79825,-98.13415,-92.06914,-115.26172,5.01192,3.0339339,2.079099,-8.055578,-34.95166
-114.81914,-114.92889,-115.48117,-114.28214,-97.804634,-93.98984,-86.66511,-79.62898,-114.90749,5.001122,3.0590556,2.8774421,-8.055739,-34.95152
-99.52377,-101.24322,-100.8698,-101.96808,-90.03399,-92.23178,-99.3322,-96.28054,-115.11575,4.977453,3.0000992,2.7218695,-8.055571,-34.951305
-95.550575,-84.570625,-88.80779,-78.06104,-89.25865,-93.52332,-94.514725,-91.84583,-94.774994,2.0486324,3.3902788,5.4068336,-8.048279,-34.948963
-105.27632,-111.57735,-108.83137,-111.16076,-107.095856,-109.17784,-100.91037,-100.48093,-114.12343,4.9822483,3.0707295,1.918511,-8.0556965,-34.951664
-82.825935,-100.00114,-84.70598,-102.307655,-100.75315,-90.39747,-88.69188,-108.71088,-84.384125,5.331101,5.7760825,0.25044456,-8.0535345,-34.95878
-91.74816,-90.45407,-91.6851,-64.317825,-81.783485,-84.582184,-91.85565,-95.85069,-97.14863,3.3629103,1.6028332,4.4262166,-8.051446,-34.948517
-92.36546,-88.0514,-90.46297,-79.61926,-75.72813,-77.60867,-90.35452,-87.86449,-97.01603,5.0071473,2.2626674,3.0448852,-8.0553055,-34.95021
-106.99142,-104.383354,-104.84496,-106.48375,-97.234695,-97.99857,-101.145164,-97.21812,-115.361824,5.0036635,2.9962642,2.2662728,-8.055376,-34.951576
-102.13435,-114.91392,-97.18263,-114.24897,-96.472725,-98.468216,-100.08116,-94.77392,-114.888885,4.935413,3.0540576,2.9305074,-8.055677,-34.951435
-106.3605,-109.337715,-107.38272,-108.77527,-105.04739,-104.03334,-102.57591,-101.976524,-114.98345,5.0112915,3.0486028,1.9185634,-8.055518,-34.951706
-61.400326,-73.92922,-62.034073,-40.757168,-59.170444,-57.44102,-98.31819,-55.98727,-90.181244,5.2719455,4.629915,6.7988625,-8.047348,-34.945263
-102.12395,-113.28698,-101.71758,-112.45528,-104.49031,-114.905106,-82.51278,-88.9965,-104.41502,5.0200534,3.0602415,2.011261,-8.055379,-34.951775
-95.97149,-104.48751,-89.69213,-99.94552,-86.46999,-93.146866,-99.3443,-91.993385,-105.30703,5.018936,2.99284,3.6585379,-8.056006,-34.951046
-99.6531,-98.02767,-99.92508,-100.18427,-90.12631,-91.90972,-98.737755,-97.74547,-115.45581,5.0541186,3.0062914,2.9385364,-8.055533,-34.951275
-106.98371,-114.271484,-106.683304,-114.580956,-107.69011,-114.23218,-88.85007,-90.80499,-110.09162,4.931227,3.0626163,1.8491406,-8.055604,-34.951824
-97.932205,-84.236855,-87.33234,-81.10181,-88.613014,-95.8455,-95.792435,-95.03809,-93.88638,2.151492,3.1789994,5.928577,-8.04796,-34.947803
-105.02246,-111.6525,-107.00509,-106.300064,-94.06241,-99.54129,-98.86681,-95.89862,-115.19105,4.990597,2.9999504,2.0520666,-8.055541,-34.95153
-103.55872,-101.72049,-102.202225,-103.672935,-91.86793,-94.31448,-99.576225,-95.22173,-115.28314,5.0254903,3.0128596,2.5776856,-8.055503,-34.95147
-104.510376,-103.347626,-103.74982,-105.25899,-93.86431,-95.19759,-99.982994,-97.0018,-115.254776,5.008379,2.9967253,2.3455079,-8.055513,-34.951523
-100.65487,-89.306526,-92.541336,-66.49493,-82.90956,-89.57934,-94.402794,-96.07425,-96.46501,3.0443463,1.7279427,5.582068,-8.049837,-34.94733
-99.6131,-99.23028,-98.28021,-97.280304,-87.50128,-89.25404,-99.77989,-98.54602,-115.28836,4.9743443,3.0259624,2.9843163,-8.055364,-34.95137
-108.00212,-111.6871,-110.83236,-111.053,-108.863014,-107.18969,-99.063255,-95.0188,-115.55525,4.9998693,3.0745604,1.9509189,-8.055614,-34.951702
-99.16097,-104.97418,-99.56014,-101.407585,-85.9212,-86.698746,-98.9497,-95.594666,-115.301254,4.9844093,3.0412908,3.007391,-8.055689,-34.95127
-91.54862,-92.05396,-88.30294,-58.46626,-74.47209,-78.36185,-88.75944,-96.71896,-98.568886,4.3660097,1.1340729,4.5859065,-8.052892,-34.947624
-107.25241,-108.36154,-107.44338,-109.179924,-103.80526,-104.16276,-103.11351,-101.42819,-114.81083,5.001461,3.0441694,1.9187238,-8.055529,-34.95169
-107.527756,-112.3666,-111.17324,-111.64395,-108.904854,-106.34426,-98.30216,-93.08558,-115.617966,5.0013103,3.0620685,1.9861202,-8.055644,-34.95165
-103.73444,-114.41158,-103.49415,-113.81707,-105.296936,-114.89155,-84.59276,-86.37686,-107.18835,4.9892683,3.0007765,2.0185835,-8.055566,-34.951687
-104.57134,-113.97458,-104.70406,-113.7126,-105.74942,-112.629456,-102.846375,-96.66703,-110.224625,4.949674,3.031926,2.0654607,-8.055695,-34.9516
-104.96564,-114.46515,-105.14457,-114.88502,-104.99454,-115.19549,-93.90569,-91.04783,-106.92781,4.9836993,3.0769954,1.882217,-8.055684,-34.95161
-88.86737,-93.911865,-90.146675,-78.49326,-87.9349,-87.97421,-91.17488,-92.14749,-96.62572,2.7565584,3.0039794,3.0643914,-8.051281,-34.951878
-104.74794,-104.072,-103.06616,-102.7739,-90.95227,-93.61795,-99.91736,-92.97692,-115.07037,5.023571,2.9890254,2.6049843,-8.055453,-34.951466
-102.22274,-112.78827,-99.7733,-111.77939,-96.30425,-92.35383,-100.21946,-95.69789,-115.19907,4.995816,3.0804968,3.2533605,-8.055881,-34.951183
-102.25968,-114.83071,-97.95978,-115.04083,-97.983185,-96.714195,-96.95743,-95.801605,-115.24662,4.958028,3.049842,2.167151,-8.055491,-34.951702
-90.057526,-97.13613,-90.9115,-97.47724,-93.53457,-92.989395,-85.552246,-82.5469,-94.85444,5.198469,4.2497206,0.8963751,-8.055594,-34.95491
-99.44513,-98.98926,-100.25677,-99.50542,-90.08866,-91.501015,-98.19044,-96.76902,-115.218475,5.03558,2.9693122,2.9551477,-8.055586,-34.951244
-101.40792,-114.859055,-99.74578,-114.77785,-104.439514,-99.6922,-101.38984,-98.05219,-114.68114,4.981217,3.0588481,2.2121735,-8.055603,-34.95162
-104.699615,-114.59719,-105.11693,-114.58386,-105.26367,-115.07967,-91.25381,-87.58752,-108.397316,4.978978,3.0224533,1.9107536,-8.055564,-34.951725
-100.48643,-110.095505,-101.526276,-98.11352,-90.96935,-93.02118,-99.02624,-95.89154,-115.367004,4.990553,3.007524,2.5922978,-8.05549,-34.951393
-99.920074,-110.89573,-99.82337,-109.225845,-103.446976,-111.29573,-79.712135,-90.24553,-101.933495,4.972732,3.0833614,2.0350802,-8.055071,-34.95202
-98.1128,-95.826706,-97.26759,-97.638824,-86.75444,-88.46342,-97.1539,-98.64304,-112.51779,5.2270937,3.0000768,3.2854257,-8.056049,-34.950733
-92.72382,-96.9192,-94.687645,-96.84967,-86.93298,-94.22232,-92.66074,-78.00555,-102.11612,5.3423986,3.4849772,2.1274474,-8.055883,-34.952843
-101.17973,-115.196014,-98.68831,-114.24649,-100.02183,-95.56167,-92.34041,-93.590164,-115.04234,5.0080805,3.0595584,1.7846614,-8.055388,-34.951817
-87.5014,-101.40615,-87.8191,-102.032295,-103.55008,-94.09403,-89.47553,-97.36689,-89.291306,5.2271013,5.1641164,0.43744504,-8.054524,-34.957264
-79.46,-91.78514,-83.32143,-89.432465,-93.84652,-103.6533,-91.41188,-99.93763,-90.265396,3.0969272,4.74989,1.898087,-8.050225,-34.955296
-102.579414,-110.37501,-107.11849,-110.695,-102.96279,-105.242966,-101.99727,-100.71242,-114.69082,4.979076,3.0291402,1.8514384,-8.0557,-34.9516
-89.98915,-91.726875,-90.920815,-67.35103,-82.2492,-85.21672,-90.4123,-94.10333,-96.086784,2.9777918,2.0645888,3.89848,-8.051247,-34.94974
-99.91462,-99.28787,-99.667244,-99.31764,-88.31597,-89.41081,-98.92876,-97.12878,-115.53823,4.9982486,3.0140104,2.9007263,-8.055519,-34.95129
-97.396,-104.39983,-99.90542,-105.364876,-95.570854,-100.9224,-96.73349,-81.640076,-107.635414,5.1935606,3.243948,2.0872517,-8.0556555,-34.95231
-108.93759,-107.222916,-107.208275,-108.858795,-106.3843,-104.24514,-104.916794,-102.750595,-114.80043,5.03336,3.0487187,1.9660369,-8.055313,-34.951714
-105.61703,-110.79157,-107.868416,-108.05439,-101.112656,-100.42104,-100.77357,-96.90088,-115.18883,5.0240116,3.0723088,1.9291872,-8.055567,-34.95167
-104.20161,-113.940445,-106.63877,-113.995834,-106.57315,-108.106346,-96.87667,-97.29653,-113.035255,4.9276514,3.0446715,1.9060404,-8.055697,-34.95172
-102.77508,-104.339005,-103.5958,-105.087616,-90.12903,-85.268196,-98.10254,-95.78322,-115.474686,5.01542,3.0937119,2.5006573,-8.055603,-34.951515
-99.98734,-102.1399,-99.01163,-98.06784,-88.30159,-89.769844,-99.151726,-94.27496,-115.58418,5.0114627,2.9682848,3.0125167,-8.055495,-34.95131
-97.8997,-100.29703,-96.74097,-94.977264,-89.164276,-92.494415,-99.35498,-88.97722,-110.46719,5.0735335,3.0768607,2.952706,-8.055455,-34.951702
-109.0965,-109.17548,-107.58552,-108.28878,-96.69176,-98.50901,-99.43143,-94.31077,-115.26086,4.981183,3.016029,1.963984,-8.055446,-34.95172
-106.28723,-114.80704,-106.778206,-114.287094,-105.58425,-113.53603,-90.6221,-94.14497,-111.37459,4.8993907,3.0279622,1.9895437,-8.055655,-34.951748
-92.5129,-95.791885,-93.02259,-96.33857,-90.24272,-90.34042,-86.52132,-76.26812,-95.93185,5.2524614,3.9733303,1.1354157,-8.055737,-34.954433
-93.247955,-92.82295,-96.05975,-94.45239,-89.06104,-92.76704,-96.0811,-91.39227,-101.471886,5.169326,2.650544,2.4864163,-8.05614,-34.950905
-92.13798,-97.36902,-93.092926,-97.67376,-92.01545,-92.45267,-85.53541,-74.987976,-96.73109,5.2727675,3.963551,1.1369491,-8.055859,-34.954357
-100.93785,-98.85358,-101.16552,-102.00699,-93.26223,-93.59697,-99.521255,-98.82249,-115.34511,5.074181,3.0064228,2.8049262,-8.0554695,-34.951313
-99.69946,-98.765236,-99.06657,-98.53798,-86.50246,-87.39062,-99.02825,-96.131386,-115.36818,5.018375,3.04138,2.9054976,-8.055494,-34.951298
-99.85865,-102.30507,-98.71098,-96.40134,-89.42505,-91.02636,-100.0705,-97.11383,-115.22033,4.972203,2.992391,3.053962,-8.055394,-34.95131
-92.32121,-98.93697,-91.281784,-96.35699,-89.23438,-86.76364,-98.14041,-91.493935,-100.62531,4.6377497,3.2280495,3.4538932,-8.055243,-34.951668
-104.40238,-109.692406,-107.45545,-109.62688,-104.96316,-104.67813,-102.523315,-101.29466,-114.89426,5.0167265,3.0532014,1.899861,-8.055651,-34.951614
-115.857185,-115.05127,-115.72708,-114.89535,-96.44351,-92.80756,-83.73624,-77.76386,-115.125015,4.9597697,3.0876436,2.984931,-8.055649,-34.95148
-115.273766,-114.817924,-115.623695,-115.01121,-98.00909,-94.88847,-84.993195,-78.25543,-114.88457,4.966388,3.072576,2.8807547,-8.055682,-34.951546
-95.07035,-88.73746,-91.37231,-65.38862,-83.07131,-87.18891,-92.45412,-95.56256,-96.238365,2.646984,1.9856112,4.6950526,-8.050058,-34.948704
-104.63004,-114.246185,-105.070206,-114.796326,-104.948494,-114.93174,-96.16033,-90.42408,-107.221214,4.9774446,3.0751028,1.8557181,-8.05565,-34.95166
-83.372444,-94.47006,-88.816444,-93.37454,-99.06202,-93.47281,-97.50693,-92.56588,-96.39919,3.8599427,3.5588527,1.997042,-8.05314,-34.952984
-91.0548,-97.99001,-88.41337,-98.9987,-91.348015,-91.16626,-82.041626,-68.532234,-95.71011,5.3922515,3.9684687,0.58612,-8.055636,-34.954494
-101.90051,-115.05183,-98.310585,-115.294525,-99.475,-96.53494,-98.87347,-96.16313,-115.18692,4.9793215,3.0068803,2.4656982,-8.055578,-34.951572
-105.209526,-114.80084,-105.1846,-114.5597,-105.5756,-114.67759,-89.99268,-90.77872,-108.39061,4.9626856,3.0120149,1.89874,-8.055622,-34.951656
-103.71072,-103.030525,-103.18709,-104.67286,-94.07501,-95.899704,-100.38884,-96.30968,-115.33598,5.002653,2.9816678,2.5062041,-8.055548,-34.951443
-113.201485,-113.288284,-112.610344,-113.05682,-113.825874,-113.54768,-97.622856,-94.37391,-114.397766,4.9796977,3.0779536,1.9846966,-8.05544,-34.95179
-111.482895,-114.3976,-111.2437,-114.39012,-111.3463,-114.64035,-96.68703,-94.54738,-112.842636,4.9102144,3.053397,1.9553022,-8.055582,-34.951744
-96.02337,-88.45158,-89.933044,-65.28518,-84.04808,-90.78355,-93.29025,-96.446686,-96.61914,3.3541598,1.4909128,4.691145,-8.051195,-34.94811
-103.84223,-114.34891,-105.49346,-113.59295,-104.56448,-112.55448,-97.8349,-97.33111,-111.887245,4.9048347,3.012157,1.9399323,-8.055651,-34.95172
-110.24717,-107.0391,-107.144936,-108.93299,-102.210815,-101.85846,-102.12037,-99.49954,-115.10475,4.9994006,3.0329177,1.8848009,-8.055284,-34.951767
-99.31365,-99.1214,-98.89725,-98.90843,-87.79032,-90.0906,-98.72905,-95.68982,-115.31715,5.011246,3.0072894,2.9564395,-8.055504,-34.95131
-107.5513,-114.42264,-109.13494,-109.29546,-97.797264,-92.3098,-95.40636,-89.54348,-115.36191,4.992873,2.9988341,2.2230859,-8.055598,-34.951626
-93.39152,-93.34841,-91.58062,-92.658264,-89.74551,-90.71446,-91.87965,-83.28297,-98.61352,5.416915,3.3648343,2.0081427,-8.056037,-34.952785
-84.90535,-91.37515,-86.08825,-83.798065,-91.989716,-90.628914,-90.82673,-94.96578,-95.82279,2.4022412,3.8415642,3.0306566,-8.050435,-34.953346
-99.999886,-114.14429,-96.18922,-114.677536,-96.85663,-97.52362,-93.1608,-84.25389,-114.25262,5.023074,3.1016521,1.7638315,-8.055238,-34.951916
-105.715416,-115.031395,-104.26039,-115.183014,-106.03773,-114.49825,-95.7969,-94.6816,-108.2202,4.991606,3.0740912,2.0186064,-8.05571,-34.95158
-101.0107,-111.35231,-105.11366,-113.20125,-99.730965,-97.786156,-98.68101,-99.30871,-115.18214,4.9948936,3.0212994,1.8139052,-8.05562,-34.95165
-111.46658,-115.218315,-111.61902,-112.35752,-97.46766,-93.96421,-90.37804,-85.05843,-115.21151,4.9286995,3.0169947,2.6581426,-8.055651,-34.95156
-105.20677,-114.287735,-105.07643,-114.72636,-105.47868,-115.08758,-99.26304,-93.75097,-108.01004,4.9661717,3.0835886,1.9310992,-8.055665,-34.951668
-100.252495,-100.647995,-98.194466,-96.84572,-89.00863,-90.38427,-100.189224,-98.00526,-115.23263,4.962296,3.020179,3.0451167,-8.05537,-34.95139
-108.93003,-109.11848,-107.75817,-108.33884,-99.27155,-100.358734,-101.48489,-96.03688,-115.09524,5.021062,3.0306911,1.9241233,-8.055418,-34.951714
-85.140045,-94.73882,-90.05251,-92.72967,-94.63132,-87.16991,-93.39719,-93.0532,-97.71829,3.5488935,3.6267002,2.0329978,-8.052681,-34.95336
-99.45271,-97.737206,-99.02595,-98.243935,-87.670586,-88.27023,-98.8805,-97.45724,-115.375046,4.9997587,3.0537622,2.9704142,-8.0555105,-34.95131
-108.04125,-108.29924,-108.16779,-109.72043,-99.917885,-103.63936,-100.97952,-98.6814,-114.89794,5.009173,3.056598,1.8649776,-8.055516,-34.951675
-114.31005,-115.18556,-114.44683,-114.65417,-97.50036,-95.1236,-86.06338,-79.1592,-114.76853,4.912337,3.0338726,2.893598,-8.055634,-34.95155
-86.47981,-99.68181,-92.14369,-101.15155,-104.32511,-100.87142,-100.364494,-94.10154,-96.27464,4.231451,3.756553,1.4413314,-8.053831,-34.95352
-100.67693,-98.80059,-100.77631,-100.8974,-91.55973,-92.94727,-99.31749,-97.69415,-115.32761,5.0317116,3.002123,2.8468618,-8.055501,-34.951324
-101.962776,-87.22827,-93.393616,-74.97972,-85.23507,-92.395584,-95.59685,-94.40531,-95.133736,3.1517034,2.2105966,5.54306,-8.049802,-34.947685
-111.205635,-114.57767,-111.802444,-115.24857,-102.91738,-105.592445,-86.27714,-84.20069,-113.85997,4.9370937,3.0227046,2.342952,-8.055739,-34.9517
-99.57089,-98.75942,-98.22049,-97.944016,-88.81624,-90.96205,-99.593796,-99.90346,-115.29608,4.968595,3.0500693,3.003851,-8.05547,-34.95134
-106.98571,-112.557495,-107.42558,-104.317665,-97.13039,-98.5336,-100.597824,-94.68079,-115.299675,4.9935102,3.0124125,1.984779,-8.05537,-34.951607
-98.45161,-97.20372,-99.163956,-99.26184,-90.36879,-91.526596,-98.369675,-99.37917,-115.3142,5.0067716,3.018318,2.9787045,-8.055515,-34.95122
-105.62734,-109.189186,-105.482315,-105.64765,-93.754425,-91.29196,-98.95773,-94.93565,-115.45667,4.983758,2.9950545,2.1788483,-8.055509,-34.95158
-101.95614,-114.79932,-100.50058,-114.37754,-101.41955,-104.17914,-88.55436,-88.17844,-112.87266,4.9955425,3.072765,1.604121,-8.05529,-34.95187
-102.93956,-114.58633,-97.190025,-114.89446,-94.17409,-98.66014,-98.59683,-92.83471,-114.793526,4.9483047,3.0854702,2.9401371,-8.055737,-34.951427
-103.69347,-110.47475,-106.894585,-112.445145,-95.89067,-94.181915,-98.58116,-96.54823,-115.085175,4.986325,3.0124056,2.0652776,-8.055667,-34.951565
-103.853714,-114.18782,-103.46746,-113.61943,-104.84249,-114.76762,-84.38227,-89.5074,-106.62401,5.0165815,3.0157375,1.9580432,-8.055612,-34.95161
-98.8201,-99.29454,-99.15508,-98.650986,-85.42488,-86.337105,-98.198654,-95.71729,-115.38463,5.008946,3.0346022,2.8321466,-8.055549,-34.951347
-107.92847,-108.30507,-106.953,-109.434494,-106.722466,-105.15422,-105.67929,-103.48112,-114.79214,5.0432673,3.0617754,1.9778198,-8.055397,-34.951664
-104.473404,-109.481834,-108.09964,-110.439224,-99.01609,-98.115776,-99.57329,-99.08074,-115.07551,5.0360293,3.061914,1.8543031,-8.055629,-34.951626
-97.653984,-102.60989,-99.06207,-100.075966,-86.06218,-93.183556,-100.26469,-92.11219,-114.3949,5.0094132,3.0100858,3.0166917,-8.055464,-34.95141
-62.658745,-83.44993,-68.6271,-56.07086,-59.34865,-62.05209,-89.20434,-57.986687,-96.008354,5.1155396,3.6392677,5.84442,-8.049971,-34.946323
-99.3232,-100.05351,-99.97399,-99.87269,-87.02208,-85.10093,-98.585365,-95.327576,-115.43416,5.0302014,3.048022,2.8020356,-8.05557,-34.95134
-91.72425,-94.78886,-84.6538,-88.16292,-80.349464,-86.31129,-93.51878,-83.27858,-94.51735,5.2128386,2.7357159,3.7428384,-8.055886,-34.950554
-92.66097,-89.71695,-88.948654,-74.294586,-86.94776,-92.322495,-93.56507,-91.85416,-95.506134,1.9147724,3.594451,4.9164524,-8.049091,-34.950684
-98.68476,-96.99742,-98.77604,-98.63048,-90.64896,-92.19899,-98.94391,-99.84214,-115.39615,5.0148335,3.038946,3.0604775,-8.055526,-34.95118
-101.462875,-114.71873,-96.59928,-115.75491,-97.00283,-98.50147,-97.73218,-90.19295,-114.77618,4.957706,3.1236956,2.416288,-8.055478,-34.951675
-102.02977,-113.241844,-106.06553,-112.54023,-102.92738,-108.15362,-97.213806,-99.11413,-113.944,4.9344673,3.0134525,1.9567713,-8.055717,-34.951626
-105.38093,-113.981636,-106.81561,-113.28482,-106.321724,-112.59118,-99.08212,-98.60954,-111.96428,4.9073663,3.0225089,1.980784,-8.055677,-34.951725
-93.996254,-88.5265,-89.94283,-82.12328,-74.788124,-78.93317,-88.817635,-89.576385,-97.01538,5.2533135,2.2234907,3.3116179,-8.055986,-34.949768
-106.213036,-115.09,-107.52046,-106.07967,-98.53249,-93.417786,-96.370224,-95.04936,-115.288345,4.995215,3.053367,2.1211805,-8.055552,-34.951588
-86.46343,-98.813095,-85.265526,-98.84667,-98.38006,-90.89087,-77.90742,-80.60535,-88.06529,5.2110357,4.97687,0.088010356,-8.055125,-34.95674
-103.35457,-107.6081,-107.095245,-109.00478,-96.165535,-86.99834,-99.10662,-96.37116,-115.34974,5.0594506,3.1382809,2.395057,-8.055689,-34.95147
-99.29016,-95.924515,-97.58415,-94.819954,-82.20648,-79.92459,-97.7594,-97.594406,-112.56807,5.2653875,3.0094097,3.0551147,-8.055928,-34.95108
-89.087,-95.88604,-87.06398,-93.15425,-81.67482,-83.74588,-92.61988,-87.01207,-96.305305,4.858081,2.6763325,3.178235,-8.055562,-34.951035
-110.08923,-114.238106,-109.26442,-114.35687,-111.14335,-114.73851,-89.37233,-89.46487,-111.2671,4.951437,3.0961933,1.7537376,-8.055458,-34.951923
-103.278336,-114.845436,-99.20309,-114.95144,-96.86453,-98.772316,-99.40639,-95.58688,-114.84957,4.934215,3.0229049,2.7991552,-8.055743,-34.9515
-105.049904,-113.304054,-105.295525,-103.000046,-96.558914,-95.64748,-100.00732,-95.824005,-115.29789,4.989223,3.0107439,2.1793656,-8.05543,-34.951557
-104.912636,-114.770226,-105.48914,-114.72492,-105.29722,-114.990234,-90.09906,-87.85678,-107.42438,5.0116873,3.0072732,1.9871761,-8.055653,-34.95155
-98.64736,-98.62753,-98.00625,-98.93931,-89.44526,-91.31051,-99.66219,-100.469124,-115.37141,4.9788427,3.0466616,3.0337057,-8.0555,-34.951252
